"統計名：","市区町村データ 基礎データ（オリジナル）"
"表番号：","0000020102"
"表題：","Ｂ　自然環境"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/Ｂ　自然環境 コード","B1101","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103"
"調査年 コード","調査年","地域 コード","地域","/Ｂ　自然環境","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】"
"2014100000","2014年度","26100","京都府 京都市","","82,783","82,783","21,813","0","61,021","61,021","0","328,260,324","81,634,549"
"2014100000","2014年度","26201","京都府 福知山市","","55,254","55,254","13,425","0","41,805","41,761","44","165,612,420","15,241,134"
"2014100000","2014年度","26202","京都府 舞鶴市","","34,210","34,210","7,253","0","26,957","26,951","6","100,237,139","12,533,963"
"2014100000","2014年度","26203","京都府 綾部市","","34,710","34,710","8,095","0","26,615","26,611","4","106,036,867","8,032,140"
"2014100000","2014年度","26204","京都府 宇治市","","6,754","6,754","3,377","0","3,365","3,365","0","42,389,587","12,369,100"
"2014100000","2014年度","26205","京都府 宮津市","","17,273","17,273","3,484","353","13,519","13,506","13","37,030,434","3,641,001"
"2014100000","2014年度","26206","京都府 亀岡市","","22,480","22,480","7,178","0","15,302","15,302","0","91,614,590","10,730,068"
"2014100000","2014年度","26207","京都府 城陽市","","3,271","3,271","2,253","0","1,018","943","75","21,434,149","5,545,583"
"2014100000","2014年度","26208","京都府 向日市","","772","772","690","0","92","92","0","5,304,554","2,879,547"
"2014100000","2014年度","26209","京都府 長岡京市","","1,917","1,917","1,125","0","792","792","0","11,175,798","5,192,053"
"2014100000","2014年度","26210","京都府 八幡市","","2,435","2,435","2,270","0","165","165","0","14,236,108","6,196,506"
"2014100000","2014年度","26211","京都府 京田辺市","","4,292","4,292","2,973","0","1,310","1,280","30","27,761,378","6,478,936"
"2014100000","2014年度","26212","京都府 京丹後市","","50,146","50,146","12,156","718","37,212","37,196","16","166,084,201","11,889,140"
"2014100000","2014年度","26213","京都府 南丹市","","61,640","61,640","7,815","0","54,201","54,201","0","131,628,697","7,377,570"
"2014100000","2014年度","26214","京都府 木津川市","","8,513","8,513","5,037","0","3,273","3,270","3","46,678,224","8,401,135"
"2014100000","2014年度","26303","京都府 大山崎町","","597","597","409","0","188","188","0","2,723,406","1,421,587"
"2014100000","2014年度","26322","京都府 久御山町","","1,386","1,386","1,363","0","23","14","9","9,499,346","3,217,953"
"2014100000","2014年度","26343","京都府 井手町","","1,804","1,804","708","0","1,115","1,115","0","5,922,722","1,111,795"
"2014100000","2014年度","26344","京都府 宇治田原町","","5,816","5,816","1,410","0","4,378","4,378","0","41,293,125","2,177,538"
"2014100000","2014年度","26364","京都府 笠置町","","2,352","2,352","471","0","1,881","1,881","0","7,272,966","297,167"
"2014100000","2014年度","26365","京都府 和束町","","6,493","6,493","1,698","0","4,793","4,793","0","20,186,132","861,474"
"2014100000","2014年度","26366","京都府 精華町","","2,568","2,568","1,956","0","649","584","65","12,840,774","4,153,318"
"2014100000","2014年度","26367","京都府 南山城村","","6,411","6,411","1,791","0","4,611","4,611","0","21,586,236","619,133"
"2014100000","2014年度","26407","京都府 京丹波町","","30,309","30,309","5,225","0","25,084","25,084","0","83,208,642","4,116,252"
"2014100000","2014年度","26463","京都府 伊根町","","6,195","6,195","1,105","0","5,115","5,106","9","13,591,501","504,716"
"2014100000","2014年度","26465","京都府 与謝野町","","10,838","10,838","2,556","126","8,156","8,140","16","26,011,486","4,551,112"
"2014100000","2014年度","27100","大阪府 大阪市","","22,521","22,521","22,521","0","0","0","0","110,923,807","104,476,217"
"2014100000","2014年度","27140","大阪府 堺市","","14,981","14,981","14,575","0","402","402","0","88,965,112","63,621,847"
"2014100000","2014年度","27202","大阪府 岸和田市","","7,255","7,255","5,298","0","1,956","1,956","0","35,336,607","16,055,525"
"2014100000","2014年度","27203","大阪府 豊中市","","3,639","3,639","3,637","0","2","2","0","20,691,775","18,730,281"
"2014100000","2014年度","27204","大阪府 池田市","","2,214","2,214","1,660","0","554","554","0","10,940,262","5,913,348"
"2014100000","2014年度","27205","大阪府 吹田市","","3,609","3,609","3,588","0","38","38","0","18,017,971","15,436,899"
"2014100000","2014年度","27206","大阪府 泉大津市","","1,431","1,431","1,431","0","0","0","0","6,356,535","5,712,171"
"2014100000","2014年度","27207","大阪府 高槻市","","10,529","10,529","5,718","0","4,953","4,953","0","42,378,778","19,832,499"
"2014100000","2014年度","27208","大阪府 貝塚市","","4,393","4,393","2,618","0","1,775","1,775","0","17,364,475","8,096,095"
"2014100000","2014年度","27209","大阪府 守口市","","1,271","1,271","1,271","0","0","0","0","6,923,745","6,700,732"
"2014100000","2014年度","27210","大阪府 枚方市","","6,512","6,512","5,783","0","715","715","0","35,281,705","24,413,688"
"2014100000","2014年度","27211","大阪府 茨木市","","7,649","7,649","4,716","0","2,905","2,905","0","34,807,617","17,063,291"
"2014100000","2014年度","27212","大阪府 八尾市","","4,172","4,172","3,689","0","482","482","0","27,340,635","17,508,463"
"2014100000","2014年度","27213","大阪府 泉佐野市","","5,651","5,651","3,655","0","1,980","1,980","0","27,766,740","10,970,201"
"2014100000","2014年度","27214","大阪府 富田林市","","3,972","3,972","3,669","0","299","299","0","21,004,710","8,558,854"
"2014100000","2014年度","27215","大阪府 寝屋川市","","2,470","2,470","2,384","0","86","86","0","14,460,006","12,149,080"
"2014100000","2014年度","27216","大阪府 河内長野市","","10,963","10,963","3,401","0","7,311","7,311","0","25,093,161","9,328,715"
"2014100000","2014年度","27217","大阪府 松原市","","1,666","1,666","1,666","0","0","0","0","10,120,103","7,200,443"
"2014100000","2014年度","27218","大阪府 大東市","","1,827","1,827","1,545","0","282","282","0","11,563,551","7,170,156"
"2014100000","2014年度","27219","大阪府 和泉市","","8,498","8,498","5,016","0","3,393","3,216","177","42,858,255","14,466,214"
"2014100000","2014年度","27220","大阪府 箕面市","","4,790","4,790","1,944","0","2,785","2,784","1","20,119,615","8,969,363"
"2014100000","2014年度","27221","大阪府 柏原市","","2,533","2,533","1,798","0","734","734","0","13,567,145","4,800,262"
"2014100000","2014年度","27222","大阪府 羽曳野市","","2,645","2,645","2,397","0","247","247","0","15,100,075","7,885,971"
"2014100000","2014年度","27223","大阪府 門真市","","1,230","1,230","1,230","0","0","0","0","7,979,831","7,032,558"
"2014100000","2014年度","27224","大阪府 摂津市","","1,487","1,487","1,487","0","0","0","0","8,410,930","6,984,671"
"2014100000","2014年度","27225","大阪府 高石市","","1,129","1,129","1,129","0","0","0","0","7,969,418","7,397,714"
"2014100000","2014年度","27226","大阪府 藤井寺市","","889","889","889","0","0","0","0","4,868,227","3,828,764"
"2014100000","2014年度","27227","大阪府 東大阪市","","6,178","6,178","5,169","0","1,009","1,009","0","38,188,045","30,264,870"
"2014100000","2014年度","27228","大阪府 泉南市","","4,898","4,898","2,657","0","2,241","2,241","0","18,584,676","7,189,046"
"2014100000","2014年度","27229","大阪府 四條畷市","","1,869","1,869","1,125","0","743","743","0","9,944,940","3,585,580"
"2014100000","2014年度","27230","大阪府 交野市","","2,555","2,555","1,594","0","818","818","0","11,772,454","4,929,647"
"2014100000","2014年度","27231","大阪府 大阪狭山市","","1,192","1,192","1,162","0","29","29","0","6,863,850","4,181,603"
"2014100000","2014年度","27232","大阪府 阪南市","","3,617","3,617","1,607","0","1,871","1,871","0","12,143,604","5,250,575"
"2014100000","2014年度","27301","大阪府 島本町","","1,681","1,681","676","0","971","971","0","4,212,407","1,687,845"
"2014100000","2014年度","27321","大阪府 豊能町","","3,434","3,434","1,212","0","2,221","2,221","0","13,031,765","2,111,375"
"2014100000","2014年度","27322","大阪府 能勢町","","9,875","9,875","2,128","0","7,747","7,747","0","29,117,526","2,031,591"
"2014100000","2014年度","27341","大阪府 忠岡町","","397","397","397","0","0","0","0","2,013,161","1,728,954"
"2014100000","2014年度","27361","大阪府 熊取町","","1,724","1,724","1,190","0","534","534","0","8,133,189","3,903,590"
"2014100000","2014年度","27362","大阪府 田尻町","","562","562","562","0","0","0","0","4,509,955","943,080"
"2014100000","2014年度","27366","大阪府 岬町","","4,918","4,918","1,287","0","3,631","3,631","0","14,463,293","3,051,111"
"2014100000","2014年度","27381","大阪府 太子町","","1,417","1,417","899","0","518","518","0","6,498,521","1,317,571"
"2014100000","2014年度","27382","大阪府 河南町","","2,526","2,526","1,311","0","1,214","1,214","0","10,735,237","1,877,962"
"2014100000","2014年度","27383","大阪府 千早赤阪村","","3,730","3,730","714","0","3,010","3,010","0","8,446,199","828,384"
"2014100000","2014年度","28100","兵庫県 神戸市","","55,702","55,702","33,158","0","22,388","22,354","34","268,941,670","99,502,278"
"2014100000","2014年度","28201","兵庫県 姫路市","","53,433","53,433","22,748","0","30,600","30,598","2","305,710,988","74,198,115"
"2014100000","2014年度","28202","兵庫県 尼崎市","","5,072","5,072","5,072","0","0","0","0","28,380,105","26,360,058"
"2014100000","2014年度","28203","兵庫県 明石市","","4,942","4,942","4,737","0","205","173","32","30,196,903","20,735,550"
"2014100000","2014年度","28204","兵庫県 西宮市","","9,996","9,996","6,280","0","3,685","3,685","0","50,066,050","24,177,977"
"2014100000","2014年度","28205","兵庫県 洲本市","","18,238","18,238","7,896","0","10,331","10,331","0","64,773,911","7,146,362"
"2014100000","2014年度","28206","兵庫県 芦屋市","","1,847","1,847","1,099","0","720","720","0","6,954,900","5,592,319"
"2014100000","2014年度","28207","兵庫県 伊丹市","","2,500","2,500","2,500","0","0","0","0","15,208,062","10,812,347"
"2014100000","2014年度","28208","兵庫県 相生市","","9,040","9,040","2,232","0","6,808","6,808","0","54,622,725","4,907,674"
"2014100000","2014年度","28209","兵庫県 豊岡市","","69,755","69,755","14,422","0","55,333","55,217","116","305,133,773","15,599,851"
"2014100000","2014年度","28210","兵庫県 加古川市","","13,848","13,848","10,588","0","3,496","3,476","20","76,606,632","32,449,360"
"2014100000","2014年度","28212","兵庫県 赤穂市","","12,686","12,686","4,610","0","8,079","8,076","3","69,992,394","9,979,944"
"2014100000","2014年度","28213","兵庫県 西脇市","","13,244","13,244","3,844","0","9,388","9,388","0","72,450,513","8,618,255"
"2014100000","2014年度","28214","兵庫県 宝塚市","","10,180","10,180","4,340","0","5,688","5,670","18","49,741,257","13,762,254"
"2014100000","2014年度","28215","兵庫県 三木市","","17,651","17,651","10,259","0","7,381","7,381","0","110,374,117","14,224,871"
"2014100000","2014年度","28216","兵庫県 高砂市","","3,445","3,445","3,010","0","428","428","0","20,790,332","14,205,044"
"2014100000","2014年度","28217","兵庫県 川西市","","5,344","5,344","3,255","0","2,089","2,089","0","32,067,710","11,231,378"
"2014100000","2014年度","28218","兵庫県 小野市","","9,294","9,294","5,758","0","3,529","3,387","142","57,259,339","10,228,789"
"2014100000","2014年度","28219","兵庫県 三田市","","21,032","21,032","7,404","0","13,606","13,606","0","108,885,476","12,369,569"
"2014100000","2014年度","28220","兵庫県 加西市","","15,098","15,098","8,490","0","6,600","6,509","91","104,680,349","10,835,677"
"2014100000","2014年度","28221","兵庫県 丹波篠山市","","37,759","37,759","9,584","0","28,174","28,174","0","231,084,808","9,676,885"
"2014100000","2014年度","28222","兵庫県 養父市","","42,291","42,291","6,725","0","35,596","35,582","14","119,234,858","5,268,202"
"2014100000","2014年度","28223","兵庫県 丹波市","","49,321","49,321","12,159","0","37,162","37,162","0","202,919,610","17,402,126"
"2014100000","2014年度","28224","兵庫県 南あわじ市","","22,901","22,901","9,804","0","13,097","13,097","0","89,044,088","9,979,544"
"2014100000","2014年度","28225","兵庫県 朝来市","","40,306","40,306","6,521","0","33,802","33,709","93","136,908,965","7,753,208"
"2014100000","2014年度","28226","兵庫県 淡路市","","18,435","18,435","11,149","0","7,301","7,301","0","82,223,937","7,446,161"
"2014100000","2014年度","28227","兵庫県 宍粟市","","65,854","65,854","7,199","0","58,695","58,668","27","215,832,022","9,385,762"
"2014100000","2014年度","28228","兵庫県 加東市","","15,755","15,755","7,929","0","7,729","7,718","11","93,141,584","10,002,298"
"2014100000","2014年度","28229","兵庫県 たつの市","","21,087","21,087","8,295","0","12,792","12,792","0","124,174,121","15,213,461"
"2014100000","2014年度","28301","兵庫県 猪名川町","","9,033","9,033","2,057","0","6,970","6,970","0","46,203,261","3,361,964"
"2014100000","2014年度","28365","兵庫県 多可町","","18,519","18,519","3,557","0","14,975","14,968","7","90,403,185","5,306,183"
"2014100000","2014年度","28381","兵庫県 稲美町","","3,492","3,492","3,377","0","112","112","0","24,518,709","5,716,296"
"2014100000","2014年度","28382","兵庫県 播磨町","","913","913","913","0","0","0","0","6,114,307","5,231,407"
"2014100000","2014年度","28442","兵庫県 市川町","","8,267","8,267","1,997","0","6,270","6,267","3","32,578,313","3,277,378"
"2014100000","2014年度","28443","兵庫県 福崎町","","4,579","4,579","2,117","0","2,462","2,462","0","24,173,425","4,632,106"
"2014100000","2014年度","28446","兵庫県 神河町","","20,223","20,223","2,591","0","17,627","17,511","116","59,586,394","2,950,283"
"2014100000","2014年度","28464","兵庫県 太子町","","2,261","2,261","1,576","0","683","683","0","14,860,562","4,312,164"
"2014100000","2014年度","28481","兵庫県 上郡町","","15,026","15,026","3,769","0","11,251","11,251","0","115,319,349","7,639,110"
"2014100000","2014年度","28501","兵庫県 佐用町","","30,744","30,744","5,840","0","24,899","24,899","0","175,023,868","5,281,728"
"2014100000","2014年度","28585","兵庫県 香美町","","36,877","36,877","5,133","0","31,746","31,347","399","132,457,081","3,291,983"
"2014100000","2014年度","28586","兵庫県 新温泉町","","24,101","24,101","3,997","0","20,104","20,092","12","91,271,254","2,393,325"
"2014100000","2014年度","29201","奈良県 奈良市","","27,694","27,694","14,402","0","13,273","13,273","0","173,455,600","33,685,819"
"2014100000","2014年度","29202","奈良県 大和高田市","","1,648","1,648","1,648","0","0","0","0","11,542,350","6,038,991"
"2014100000","2014年度","29203","奈良県 大和郡山市","","4,269","4,269","3,879","0","390","390","0","26,147,580","10,053,690"
"2014100000","2014年度","29204","奈良県 天理市","","8,642","8,642","5,238","0","3,404","3,404","0","50,952,971","7,579,968"
"2014100000","2014年度","29205","奈良県 橿原市","","3,956","3,956","3,740","0","213","213","0","24,705,760","11,304,434"
